ID,SourceId,Organization,RoadwayName,Direction,Description,Reported,LastUpdated,StartDate,PlannedEndDate,EventType,Latitude,Longitude
73413,229378,MTO,HWY 89,Westbound,"Recurring-Maintenance on HWY 89 Westbound  between HWY 400 and MONO-ADJALA TOWNLINE ROAD, Essa. 1 Right Lane(s).",2025-09-02T23:00:00+00:00,2025-08-11T14:15:00+00:00,2025-09-02T23:00:00+00:00,2025-09-06T10:00:00+00:00,roadwork,44.19973,-79.65732
73417,229386,MTO,HWY 12,Southbound,"Recurring-Maintenance on HWY 12 Southbound  between HWY 93/SIMCOE ROAD 93, Midland and HARVEY SETTLEMENT ROAD/FAIRGROUNDS ROAD, Oro Medonte. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:20:00+00:00,2025-09-02T13:00:00+00:00,2025-09-05T19:00:00+00:00,roadwork,44.7188,-79.89764
73418,229389,MTO,HWY 89,Eastbound,"Recurring-Maintenance on HWY 89 Eastbound  between MONO-ADJALA TOWNLINE ROAD and HWY 400, Essa. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:22:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.12327,-79.993935
73419,229390,MTO,HWY 89,Westbound,"Recurring-Maintenance on HWY 89 Westbound  between HWY 400 and MONO-ADJALA TOWNLINE ROAD, Essa. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:23:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.19973,-79.65732
73420,229384,MTO,HWY 12,Southbound,"Recurring-Maintenance on HWY 12 Southbound  between ATHERLEY RD, Orillia and DURHAM RD 50, Ramara. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:19:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.60623,-79.38732
73421,229391,MTO,HWY 93,Northbound,"Recurring-Maintenance on HWY 93 Northbound  between HWY 400, Springwater and HWY 12/ANGELA SCHMIDT FOSTER ROAD, Tay. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:24:00+00:00,2025-09-02T13:00:00+00:00,2025-09-05T20:00:00+00:00,roadwork,44.552452,-79.74547
73422,229388,MTO,HWY 26,Westbound,"Recurring-Maintenance on HWY 26 Westbound  between CARSON ROAD, Springwater and POPLAR SIDEROAD, Clearview. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:22:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.42869,-79.7241
73423,229383,MTO,HWY 12,Northbound,"Recurring-Maintenance on HWY 12 Northbound  between DURHAM RD 50, Ramara and ATHERLEY RD, Orillia. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:18:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.496002,-79.156
73424,229385,MTO,HWY 12,Northbound,"Recurring-Maintenance on HWY 12 Northbound  between HARVEY SETTLEMENT ROAD/FAIRGROUNDS ROAD, Oro Medonte and HWY 93/SIMCOE ROAD 93, Midland. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:19:00+00:00,2025-09-02T13:00:00+00:00,2025-09-05T19:00:00+00:00,roadwork,44.612568,-79.46308
73425,229387,MTO,HWY 26,Eastbound,"Recurring-Maintenance on HWY 26 Eastbound  between POPLAR SIDEROAD, Clearview and CARSON ROAD, Springwater. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:21:00+00:00,2025-09-02T13:00:00+00:00,2025-09-04T19:00:00+00:00,roadwork,44.488663,-80.16752
73428,229392,MTO,HWY 93,Southbound,"Recurring-Maintenance on HWY 93 Southbound  between HWY 12/ANGELA SCHMIDT FOSTER ROAD, Tay and HWY 400, Springwater. 1 Alternating Lane(s).",2025-09-02T13:00:00+00:00,2025-08-11T14:24:00+00:00,2025-09-02T13:00:00+00:00,2025-09-05T20:00:00+00:00,roadwork,44.718716,-79.89774
73458,229335,MTO,HWY 403 MISSISSAUGA,Westbound,"Recurring-Construction on HWY 403 MISSISSAUGA Westbound On-ramp at HWY 10 / HURONTARIO STREET, Mississauga. ALL LANES CLOSED.",2025-08-12T03:59:00+00:00,2025-08-11T13:23:00+00:00,2025-08-12T03:59:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.600674,-79.64447
73476,229400,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound On-ramp at PORT UNION ROAD, Toronto. ALL LANES CLOSED.",2025-08-18T03:00:00+00:00,2025-08-11T16:41:00+00:00,2025-08-18T03:00:00+00:00,2025-08-22T09:30:00+00:00,roadwork,43.797802,-79.144936
73484,229401,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound Collector Off-ramp at HWY 2/ KINGSTON RD, Toronto. ALL LANES CLOSED.",2025-08-18T02:00:00+00:00,2025-08-11T16:49:00+00:00,2025-08-18T02:00:00+00:00,2025-08-22T10:00:00+00:00,roadwork,43.795807,-79.14937
73490,229402,MTO,HWY 401,Eastbound,"Maintenance on HWY 401 Eastbound Express between WARDEN AVE and WARDEN AVE, Toronto. 1 Right Lane(s).",2025-08-18T03:00:00+00:00,2025-08-11T17:02:00+00:00,2025-08-18T03:00:00+00:00,2025-08-18T09:00:00+00:00,roadwork,43.770397,-79.30408
73507,229331,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound Collector Off-ramp at DUNLOP STREET / SIMCOE ROAD 90, Barrie. ALL LANES CLOSED.",2025-08-14T01:00:00+00:00,2025-08-11T13:04:00+00:00,2025-08-14T01:00:00+00:00,2025-08-26T09:00:00+00:00,roadwork,44.380066,-79.7109
73513,229181,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound Express between MAJOR MACKENZIE DRIVE and BASS PRO MILLS DRIVE, Vaughan. 3 Alternating Lane(s).",2025-08-18T02:00:00+00:00,2025-08-11T17:04:00+00:00,2025-08-18T02:00:00+00:00,2025-08-23T10:00:00+00:00,roadwork,43.846935,-79.54861
73514,229188,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound Collector between BASS PRO MILLS DRIVE and HIGHWAY 7, Vaughan. 1 Alternating Lane(s).",2025-08-18T02:00:00+00:00,2025-08-11T17:04:00+00:00,2025-08-18T02:00:00+00:00,2025-08-23T10:00:00+00:00,roadwork,43.82064,-79.5456
73515,229186,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound Express between BASS PRO MILLS DRIVE and HIGHWAY 7, Vaughan. 4 Alternating Lane(s).",2025-08-18T02:00:00+00:00,2025-08-11T17:04:00+00:00,2025-08-18T02:00:00+00:00,2025-08-23T10:00:00+00:00,roadwork,43.82064,-79.5456
73530,51340,MTO,HWY 403 HAMILTON,Eastbound,"Recurring-Construction on HWY 403 HAMILTON Eastbound  between Oxford County Rd 55 and Muir Road N, Woodstock. 1 Left Lane(s).",2025-08-18T12:00:00+00:00,2025-08-11T18:45:00+00:00,2025-08-18T12:00:00+00:00,2025-08-22T22:00:00+00:00,roadwork,43.128536,-80.63265
73557,229417,MTO,HWY 410,Northbound,"Recurring-Construction on HWY 410 Northbound On-ramp at DERRY ROAD, Mississauga. ALL LANES CLOSED.",2025-08-12T02:00:00+00:00,2025-08-07T13:11:00+00:00,2025-08-12T02:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.6614,-79.69014
73559,229418,MTO,HWY 410,Southbound,"Recurring-Construction on HWY 410 Southbound On-ramp at DERRY ROAD, Mississauga. ALL LANES CLOSED.",2025-08-12T02:00:00+00:00,2025-08-07T13:12:00+00:00,2025-08-12T02:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.6614,-79.69014
73561,229413,MTO,HWY 401,Westbound,"Maintenance on HWY 401 Westbound Off-ramp at HWY 410, Mississauga. 1 Left Lane(s).",2025-08-15T02:00:00+00:00,2025-08-11T19:06:00+00:00,2025-08-15T02:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.639114,-79.66082
73564,229414,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound  between SERVICE CENTRE BARRIE ONROUTE NORTHBOUND and TIFFIN ST., Barrie. 2 Alternating Lane(s).",2025-08-17T22:00:00+00:00,2025-08-11T19:12:00+00:00,2025-08-17T22:00:00+00:00,2025-08-22T11:00:00+00:00,roadwork,44.35133,-79.68863
73565,229415,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound  between TIFFIN ST. and SERVICE CENTRE BARRIE ONROUTE NORTHBOUND, Barrie. 2 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-11T19:28:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T10:00:00+00:00,roadwork,44.370792,-79.70737
73566,51341,MTO,HWY 3,Westbound,"Recurring-Construction on HWY 3 Westbound  between First Avenue and First Avenue, St Thomas. 1 Alternating Lane(s).",2025-08-13T11:00:00+00:00,2025-08-11T20:01:00+00:00,2025-08-13T11:00:00+00:00,2025-08-15T21:00:00+00:00,roadwork,42.78916,-81.17508
73671,2024-2011-641020898,MTO-constructions,QEW,Southbound,"Expect delays up to 15 minutes.
 Queen Elizabeth Way Niagara Bound - north of Northshore Boulevard to south of Burlington Bay Skyway
 1) Burlington Skyway Bridge Niagara Bound -  2 left lane closure on Skyway Bridge starting Friday night August 15 at 10 pm to Monday morning August 17 at 5 am. 2) Queen Elizabeth Way Niagara bound (north of the Skyway Bridge) - Full Lane Closure Sat Morning Aug 15 from 1 am to 4 am and Monday Morning August 17 at  1 am to 3 am.
 
 August 08, 2025 - August 15, 2025",2024-05-03T04:00:00+00:00,2025-08-12T18:36:08+00:00,2024-05-03T04:00:00+00:00,2026-09-25T04:00:00+00:00,roadwork,43.298238723617,-79.7968903095419
73672,2025-2007-769724749,MTO-constructions,401,Westbound,"There is no impact on traffic.
 Highway 401 Eastbound and Westbound Express and Collector Lanes from 0.9 km East of Whites Road to 0.7 kilometers West of Neilson Road
 From August 18, 2025 to August 24, 2025. Highway 401 Westbound Collector Lanes from 0.9 km East of Whites Road to 0.7 km West of Neilson Road). Highway 401 Westbound Transfer Crossing at Sheppard/Port Union On ramp - HWY 2/KINGSTON ROAD and SHEPPARD Avenue/PORT UNION. - Kingston Road(Hwy 2) Eastbound/Westbound to Highway 401 Westbound Off ramp - Highway 2/KINGSTON ROAD and SHEPPARD Avenue/PORT UNION  1. Traffic Staging - yes Occasional single lane/shoulder closures. 2. No Reduced speed limits 3. No reduced lane width , height or anything else which would impact traffic. 4.Delays of 4-8 minutes through site.
 
 August 08, 2025 - August 15, 2025",2025-07-28T04:00:00+00:00,2025-08-13T17:59:39+00:00,2025-07-28T04:00:00+00:00,2029-10-05T04:00:00+00:00,roadwork,43.8166512947276,-79.1147276433911
73673,2024-2025-187659937,MTO-constructions,400,Northbound,"Expect delays up to 10 minutes.
 Various locations, Simcoe
 From August 11, 2025, to August 15, 2025, on Highway 400 southbound from Moonstone Road/Simcoe Road 19 to Mount St. Louis Road, lane 2 (right lane) will be closed. Expect delays of up to 10 minutes. The lane width will be 3.77 meters, with a 1.50-meter fully paved left shoulder and no right shoulder available. Vertical clearances are unaffected. A regulatory speed reduction to 80 kilometers per hour will be in effect throughout the restriction period.
 
 August 08, 2025 - August 15, 2025",2024-08-26T04:00:00+00:00,2025-08-12T16:13:27+00:00,2024-08-26T04:00:00+00:00,2025-10-20T04:00:00+00:00,roadwork,44.4138729454183,-79.6730301655726
73674,2024-2012-1124290436,MTO-constructions,404,Northbound,"Expect delays up to 10 minutes.
 Stouffville Rd. to Mulock Dr., Whitchurch-Stouffville
 From August 8, 2025, at 10:00 PM to August 18, 2025, at 5:00 AM. Expect travel delays of 5 to 20 minutes during afternoon peak hours. Closure of Lane 1 on Highway 404 Northbound at Bloomington Road to facilitate rehabilitation work on the Bloomington Road underpass. Work includes expansion joint replacement, deck soffit patch repairs, waterproofing, and paving. Lanes 2 and 3 will remain open, each with a lane width of 3.5?meters. Total available travel width is 7.00?meters. Both shoulders are fully paved and 0.50?meter wide. A movable barrier is on-site.
 
 August 08, 2025 - August 15, 2025",2024-05-20T04:00:00+00:00,2025-08-07T20:33:23+00:00,2024-05-20T04:00:00+00:00,2026-11-01T04:00:00+00:00,roadwork,43.9777661058132,-79.3926617282587
73675,2023-4025-1591917381,MTO-constructions,15,N/A,"Expect delays up to 10 minutes.
 Highway 15 - CNR Overhead Structure - from 0.2 kilometres north of Highway 401 to 1.1 kilometres north of John F. Scott Road
 Traffic will encounter a long duration single lane closure controlled by temporary traffic signals.  Speeds reduced to 60 kilometres per hour.  Effective lane width 3.7 metres controlled by temporary concrete barrier.  Reduced height 6.0 metres.
 
 August 08, 2025 - August 15, 2025",2025-05-19T04:00:00+00:00,2025-08-07T13:17:08+00:00,2025-05-19T04:00:00+00:00,2026-11-30T05:00:00+00:00,roadwork,44.2966782060738,-76.4245000761264
73676,2025-4009-428590719,MTO-constructions,115,,"Expect delays up to 10 minutes.
 Highway 115 - from Boundary Road to 0.3 kilometres north of Peterborough Road 28
 Traffic may encounter weekly single lane closures from 00:00 a.m. Monday to noon on Fridays and shoulder closures Monday to Thursday from 1/2 hour after sunrise to 1/2 hour before sunset and to noon on Fridays. Speeds reduced to 80 kilometres per hour.  Effective lane width 4.5 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-17T04:00:00+00:00,2025-08-07T12:37:44+00:00,2025-07-17T04:00:00+00:00,2025-11-28T05:00:00+00:00,roadwork,44.0791461090539,-78.6038938910067
73677,2025-4012-1546634689,MTO-constructions,401,Both Directions,"Expect delays up to 10 minutes.
 Highway 401 - County Road 32 Underpass - from 3.0 kilometres west of to 3.5 kilometres east of County Road 32 (Interchange 645)
 Eastbound County Road 32 on ramp closed nightly. Traffic may encounter nightly right lane closures eastbound from 10:00 p.m. Sunday to 6:00 a.m. Monday and from Monday to Thursday between 7:00 p.m. and 6:00 a.m.  Speeds reduced to 80 kilometres per hour.  Effective lane width 4.5 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-14T04:00:00+00:00,2025-08-07T13:39:24+00:00,2025-07-14T04:00:00+00:00,2025-11-30T05:00:00+00:00,roadwork,44.3443315841064,-76.1709322621951
73678,2025-4028-1654053461,MTO-constructions,28,N/A,"Expect delays up to 10 minutes.
 Highway 28 - from Highway 41 to 0.84 kilometres north of Addington Road
 Traffic may encounter single lane closures with flagging between 7:00 a.m. and 5:00 p.m. Speeds reduced to 60 kilometres. Effective lane width 3.55 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:37:48+00:00,2025-07-07T04:00:00+00:00,2025-12-19T05:00:00+00:00,roadwork,45.1351843632776,-77.2926576322017
73679,2025-4028-310126564,MTO-constructions,41,N/A,"Expect delays up to 10 minutes.
 Highway 41 - from Shaw Woods Road to Mountain Road and from White Water Road to Sawmill Road
 Highway 41 will be closed between Highway 17 and White Water Road from August 5-15, 2025. Detour via White Water Road.  Traffic may encounter single lane closures with flagging.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:37:08+00:00,2025-07-07T04:00:00+00:00,2025-12-19T05:00:00+00:00,roadwork,45.6265797327624,-77.0864188006087
73680,2025-4028-922897783,MTO-constructions,17,N/A,"Expect delays up to 10 minutes.
 Highway 17 from 0.3 kilometres west of B Line Road to 1.25 kilometres west of Round Lake Road
 Traffic may encounter single lane closures between 7:00 a.m. and 5:00 p.m.  Highway 17 westbound on ramp from Round Lake Road closed.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T12:26:09+00:00,2025-07-07T04:00:00+00:00,2025-12-19T05:00:00+00:00,roadwork,45.7912047018173,-77.167507143011
73681,2025-4003-375072637,MTO-constructions,33,N/A,"Expect delays up to 10 minutes.
 Highway 33 - from Bath to Glenora Ferry
 Traffic may encounter single lane closures with flagging.  Speeds reduced to 60 kilometres per hour.  Effective lane width 3.86 metres.
 
 August 08, 2025 - August 15, 2025",2025-06-23T04:00:00+00:00,2025-08-07T13:43:38+00:00,2025-06-23T04:00:00+00:00,2025-11-14T05:00:00+00:00,roadwork,44.1844858237656,-76.7675990516386
73682,2021-5168-1701987066,MTO-constructions,631,,"Expect delays up to 10 minutes.
 Highway 631 from Becker Road in Hornepayne northerly to Nagagamisis Narrows Bridge. Length of work is 31.7 kilometres. Site 1:Hornepayne Creek Culvert  Site 2: Nagagamisis Bridge  Site 3: West Beaton Bridge Site 4: Shekak Bridge
 Daily lane closures controlled by traffic control persons at all sites. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2023-05-15T04:00:00+00:00,2025-08-13T16:50:33+00:00,2023-05-15T04:00:00+00:00,2025-08-29T04:00:00+00:00,roadwork,49.2119374,-84.7675789
73683,2024-5148-1918026894,MTO-constructions,141,Westbound,"There is no impact on traffic.
 3.9 kilometres west of the junction of Highway 141 and Highway 11
 No Restrictions
 
 August 08, 2025 - August 15, 2025",2024-10-10T04:00:00+00:00,2025-08-13T16:54:30+00:00,2024-10-10T04:00:00+00:00,2025-11-17T05:00:00+00:00,roadwork,45.1987597116565,-79.3514522511396
73684,2023-5012-1100289270,MTO-constructions,805,Northbound,"Expect delays up to 5 minutes.
 Highway 805 0.1 kilometres south of Grassy Lake Rd northerly for 0.15 kilometres.
 Intermittent single lane closures. No other restrictions.
 
 August 08, 2025 - August 15, 2025",2025-06-26T04:00:00+00:00,2025-08-13T16:51:38+00:00,2025-06-26T04:00:00+00:00,2025-09-15T04:00:00+00:00,roadwork,46.8505076198046,-80.2897778395183
73686,2023-6035-1319690459,MTO-constructions,17,Both Directions,"Expect delays up to 15 minutes.
 Eight Non-Structural Culvert Replacements East of Nipigon. Patience Township, McCallister Township, Wiggins Township and Killraine Township (near Schreiber).
 
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T13:17:50+00:00,2025-07-07T04:00:00+00:00,2025-09-05T04:00:00+00:00,roadwork,48.9278094183914,-87.7945914738537
73687,2023-3008-1643816999,MTO-constructions,21,N/A,"Expect delays up to 5 minutes.
 Highway 21, from 0.3 kilometres South of Kincardine Avenue to 0.4 kilometres North of Russell Street.
 One lane closure as required for culvert work, milling and paving operations. No height reductions. Speed reduced to 60 kilometres per hour.
 Detour Route opened **traffic on Highway 21 is operating with one lane each way.  Detour route provides access off Highway 21 at Bruce Avenue, as the Kincardine Avenue intersection is closed.
 August 08, 2025 - August 15, 2025",2025-05-12T04:00:00+00:00,2025-08-07T12:06:32+00:00,2025-05-12T04:00:00+00:00,2025-12-05T05:00:00+00:00,roadwork,44.1510047206109,-81.6332448966017
73688,2022-3013-1790155735,MTO-constructions,403,Eastbound,"Expect delays up to 10 minutes.
 Highway 403, From 2.1 kilometres West of Rest Acres Road to Garden Avenue.
 1.Long-Term Full Closures (Starting June 11, 2025): Highway 403 Westbound Rest Acres Off Ramp, Highway 403 Westbound Rest Acres On-Ramp. Highway 403 Eastbound Rest Acres On-Ramp, Highway 403 Eastbound Rest Acres Off-Ramp. 2.Lane Reductions (Starting June 11, 2025): Wayne Gretzky Parkway Single-lane closures northbound and southbound. Highway 403 single-lane closures in both westbound and eastbound directions. 3.Speed limits will be reduced to 80 km/h within the construction zone on Highway 403. TC-64 (Advance Warning Signs) will be installed on-site. Effective width is 3.75 metres.
 
 August 08, 2025 - August 15, 2025",2024-08-06T04:00:00+00:00,2025-08-13T22:33:15+00:00,2024-08-06T04:00:00+00:00,2025-09-07T04:00:00+00:00,roadwork,43.1671316505413,-80.228608597808
73689,2025-3009-847841341,MTO-constructions,6,Both Directions,"There is no impact on traffic.
 Highway 6, 0.8 kilometre to 1.55 kilometre, Length = 0.85 kilometre. North of Wood Lawn Road, Guelph Ontario - Marden Creek Culvert north of Woodlawn Road (Site 035X-443/CO)
 Highway 6 Northbound will be down to a single lane over the Marden Creek (Site 035X-443/CO. A horizontal width restriction of 4.0 metres. No Speed reduction.
 
 August 08, 2025 - August 15, 2025",2025-07-07T04:00:00+00:00,2025-08-07T12:58:32+00:00,2025-07-07T04:00:00+00:00,2025-10-03T04:00:00+00:00,roadwork,43.5742846692687,-80.2837603191055
73690,2025-3010-1037497437,MTO-constructions,40,Northbound,"Expect delays up to 10 minutes.
 Highway 40 From Petrolia Line to Churchill Road, Northbound and Southbound
 Reduced lane TC-54 setup on Hwy 40 Northbound and Southbound-Alternative Lane closures.
 
 August 08, 2025 - August 15, 2025",2025-06-09T04:00:00+00:00,2025-08-07T12:38:13+00:00,2025-06-09T04:00:00+00:00,2025-09-11T04:00:00+00:00,roadwork,42.8878199159742,-82.4138950371268
73705,51346,MTO,HWY 17,Westbound,"Maintenance on HWY 17 Westbound  between Coursol Rd / Front St, Sturgeon Fall and Nipissing St/Front St, Sturgeon Falls, Sturgeon Falls. 1 Alternating Lane(s).",2025-08-12T10:00:00+00:00,2025-08-12T03:39:00+00:00,2025-08-12T10:00:00+00:00,2025-08-14T21:00:00+00:00,roadwork,46.365917,-79.91431
73728,51355,MTO,HWY 400,Southbound,"Engineering Investigation on HWY 400 Southbound  between PIT RD and MUSKOKA RD 32 (GO HOME LAKE RD)/MUSKOKA RD 38, Mactier. 1 Alternating Lane(s).",2025-08-13T11:00:00+00:00,2025-08-12T10:02:00+00:00,2025-08-13T11:00:00+00:00,2025-08-15T23:00:00+00:00,roadwork,45.080956,-79.78492
73749,229428,MTO,HWY 58,Northbound,"Recurring-Maintenance on HWY 58 Northbound  between THOROLD TUNNEL and THOROLD TUNNEL, Thorold. 1 Left Lane(s).",2025-08-15T13:00:00+00:00,2025-08-12T11:52:00+00:00,2025-08-15T13:00:00+00:00,2025-08-15T16:00:00+00:00,roadwork,43.115765,-79.19597
73752,229421,MTO,HWY 58,Southbound,"Construction on HWY 58 Southbound  between PINE STREET and THOROLD TUNNEL, Thorold. 1 Right Lane(s).",2025-08-23T04:00:00+00:00,2025-08-11T19:49:00+00:00,2025-08-23T04:00:00+00:00,2025-09-07T03:59:00+00:00,roadwork,43.11582,-79.20252
73762,229429,MTO,HWY 7,Eastbound,"Recurring-Maintenance on HWY 7 Eastbound  between HWY 12 BROOKLIN/BALDWIN STREET and HWY 12 BROOKLIN/BALDWIN STREET, Whitby. 1 Left Lane(s).",2025-08-26T13:00:00+00:00,2025-08-12T13:01:00+00:00,2025-08-26T13:00:00+00:00,2025-08-27T19:00:00+00:00,roadwork,43.95332,-78.96233
73765,229430,MTO,HWY 48,Northbound,"Maintenance on HWY 48 Northbound  between HIGH STREET and HIGH STREET, Georgina. 1 Right Lane(s).",2025-08-28T13:00:00+00:00,2025-08-12T13:10:00+00:00,2025-08-28T13:00:00+00:00,2025-08-29T13:00:00+00:00,roadwork,44.29841,-79.351265
73772,229425,MTO,HWY 9,Westbound,"Recurring-Maintenance on HWY 9 Westbound  between SIMCOE ROAD 55/15TH SIDEROAD, Schomberg and TECUMSETH PINES DRIVE, New Tecumseth. 1 Right Lane(s).",2025-08-14T13:00:00+00:00,2025-08-11T23:39:00+00:00,2025-08-14T13:00:00+00:00,2025-08-15T19:00:00+00:00,roadwork,44.00149,-79.72184
73788,229431,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound On-ramp at WESTON ROAD, Toronto. ALL LANES CLOSED.",2025-08-28T02:30:00+00:00,2025-08-12T13:41:00+00:00,2025-08-28T02:30:00+00:00,2025-08-28T09:00:00+00:00,roadwork,43.71332,-79.53607
73800,229432,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound Collector between HWY 400 and HWY 400, Toronto. 2 Right Lane(s).",2025-08-29T01:30:00+00:00,2025-08-12T14:35:00+00:00,2025-08-29T01:30:00+00:00,2025-08-29T09:30:00+00:00,roadwork,43.716507,-79.518456
73812,229433,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound Collector between WHITES ROAD, Pickering and PORT UNION ROAD, Toronto. 2 Left Lane(s).",2025-08-18T02:00:00+00:00,2025-08-12T15:06:00+00:00,2025-08-18T02:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.816593,-79.11463
73820,229434,MTO,HWY 400,Northbound,"Construction on HWY 400 Northbound On-ramp at INNISFIL BEACH RD - SIMCOE ROAD 21, Innisfil. ALL LANES CLOSED.",2025-08-15T02:00:00+00:00,2025-08-12T15:47:00+00:00,2025-08-15T02:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,44.285004,-79.67951
73841,51361,MTO,HWY 417,Eastbound,"Maintenance on HWY 417 Eastbound  between LIMOGES RD (IC 79)/CR 5, Limoges and CASSELMAN TIS WB, Casselman. 1 Left Lane(s).",2025-08-14T11:30:00+00:00,2025-08-12T18:01:00+00:00,2025-08-14T11:30:00+00:00,2025-08-14T19:30:00+00:00,roadwork,45.31326,-75.24176
73892,229406,MTO,HWY 400,Northbound,"Recurring-Construction on HWY 400 Northbound  between KING ROAD, King and CANAL RD., Bradford. 2 Alternating Lane(s).",2025-08-18T01:00:00+00:00,2025-08-11T17:35:00+00:00,2025-08-18T01:00:00+00:00,2025-08-23T11:00:00+00:00,roadwork,43.92053,-79.566124
73893,229405,MTO,HWY 400,Southbound,"Recurring-Construction on HWY 400 Southbound  between CANAL RD., Bradford and KING ROAD, King. 2 Alternating Lane(s).",2025-08-18T02:30:00+00:00,2025-08-11T17:31:00+00:00,2025-08-18T02:30:00+00:00,2025-08-23T11:30:00+00:00,roadwork,44.05241,-79.60943
74037,2024-6002-958789339,MTO-constructions,71,Both Directions,"Expect delays up to 15 minutes.
 Nestor Falls Bridge - Highway 71, 55.2 km North of Highway 11; Sioux Narrows Bridge  - Highway 71, 55.6 km South of Highway 17
 
 
 August 08, 2025 - August 15, 2025",2025-08-12T04:00:00+00:00,2025-08-12T18:28:06+00:00,2025-08-12T04:00:00+00:00,2025-10-17T04:00:00+00:00,roadwork,49.1152671279329,-93.9260867399745
74094,51372,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between STEWART BLVD (IC 696)/Leeds & Grenville CR 29 (Brockville) and North AUGUSTA RD (IC 698), Brockville. 1 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-13T11:47:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T10:00:00+00:00,roadwork,44.59945,-75.70122
74101,229447,MTO,HWY 3,Eastbound,"Recurring-Construction on HWY 3 Eastbound  between KILLALY STREET EAST/NIAGARA ROAD 5 and SHERKSTON ROAD WEST/NEFF ROAD, Port Colborne. 1 Left Lane(s).",2025-08-16T10:00:00+00:00,2025-08-12T22:17:00+00:00,2025-08-16T10:00:00+00:00,2025-08-20T00:30:00+00:00,roadwork,42.89253,-79.18221
74102,229448,MTO,HWY 3,Westbound,"Recurring-Construction on HWY 3 Westbound  between SHERKSTON ROAD WEST/NEFF ROAD and KILLALY STREET EAST/NIAGARA ROAD 5, Port Colborne. 1 Left Lane(s).",2025-08-16T10:00:00+00:00,2025-08-12T22:20:00+00:00,2025-08-16T10:00:00+00:00,2025-08-20T00:30:00+00:00,roadwork,42.892143,-79.14377
74103,229195,MTO,HWY 410,Southbound,"Recurring-Engineering Investigation on HWY 410 Southbound  between STEELES AVE and 407, Brampton. 2 Left Lane(s).",2025-08-18T02:00:00+00:00,2025-08-07T20:37:00+00:00,2025-08-18T02:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.685703,-79.71162
